0.050000 1.000000 0.050000 0.332078 0.291790 0.657071 0.399308 93
0.050000 1.000000 0.100000 0.327804 0.288054 0.648731 0.394201 98
0.050000 1.000000 0.150000 0.326465 0.286807 0.645044 0.392348 98
0.050000 1.000000 0.200000 0.328666 0.287879 0.620548 0.388669 99
0.050000 1.000000 0.250000 0.329023 0.286924 0.622401 0.388766 99
0.050000 1.000000 0.300000 0.330691 0.287570 0.624130 0.390074 100
0.050000 1.000000 0.350000 0.329689 0.287020 0.622834 0.389161 102
0.050000 1.000000 0.400000 0.326516 0.281640 0.622314 0.385363 103
0.050000 1.000000 0.450000 0.326915 0.281826 0.609480 0.382935 103
0.050000 1.000000 0.500000 0.328235 0.281385 0.613855 0.384165 103
0.050000 1.000000 0.550000 0.325051 0.279362 0.610433 0.381287 103
0.050000 1.000000 0.600000 0.323843 0.277099 0.618399 0.381428 103
0.050000 1.000000 0.650000 0.322075 0.273155 0.623062 0.379868 105
0.050000 1.000000 0.700000 0.318345 0.268127 0.636844 0.378812 106
0.050000 1.000000 0.750000 0.311997 0.261248 0.645098 0.374636 107
0.050000 1.000000 0.800000 0.306834 0.256356 0.646019 0.370394 107
0.050000 1.000000 0.850000 0.299148 0.248473 0.656117 0.365355 107
0.050000 1.000000 0.900000 0.289144 0.237643 0.674111 0.359134 108
0.050000 1.000000 0.950000 0.281088 0.228727 0.686414 0.353385 108
0.050000 1.000000 1.000000 0.274170 0.221709 0.689985 0.347441 109
0.050000 1.000000 1.050000 0.266805 0.214798 0.706059 0.343312 110
0.050000 1.000000 1.100000 0.260178 0.204807 0.697844 0.333778 110
0.050000 1.000000 1.150000 0.254651 0.197937 0.662948 0.322095 111
0.050000 1.000000 1.200000 0.243794 0.188082 0.665462 0.312486 111
0.050000 1.000000 1.250000 0.237813 0.182022 0.672304 0.307592 111
0.050000 1.000000 1.300000 0.228050 0.173729 0.683668 0.300319 111
0.050000 1.000000 1.350000 0.217597 0.165002 0.692936 0.291930 111
0.050000 1.000000 1.400000 0.212320 0.160367 0.720597 0.290580 111
0.050000 1.000000 1.450000 0.210700 0.157043 0.744822 0.291013 111
0.050000 1.000000 1.500000 0.206656 0.151952 0.758711 0.287747 111
0.050000 1.000000 1.550000 0.202632 0.147624 0.736605 0.280350 111
0.050000 1.000000 1.600000 0.201750 0.145073 0.752082 0.280256 112
0.050000 1.000000 1.650000 0.196872 0.140524 0.770079 0.277219 113
0.050000 1.000000 1.700000 0.191245 0.135341 0.781737 0.272496 115
0.050000 1.000000 1.750000 0.188093 0.133205 0.781424 0.269521 132
0.050000 1.000000 1.800000 0.187610 0.132030 0.794946 0.270036 136
0.050000 1.000000 1.850000 0.184895 0.129057 0.799503 0.267204 136
0.050000 1.000000 1.900000 0.181600 0.126106 0.801140 0.263746 136
0.050000 1.000000 1.950000 0.178243 0.123426 0.802469 0.260385 136
0.050000 1.000000 2.000000 0.175986 0.121285 0.803003 0.257831 136
0.050000 1.000000 2.050000 0.173808 0.119070 0.804427 0.255340 136
0.050000 1.000000 2.100000 0.171109 0.116446 0.806199 0.252317 136
0.050000 1.000000 2.150000 0.166488 0.112657 0.810806 0.247753 136
0.050000 1.000000 2.200000 0.163065 0.109586 0.816567 0.244363 136
0.050000 1.000000 2.250000 0.161278 0.107986 0.817593 0.242378 136
0.050000 1.000000 2.300000 0.160750 0.107317 0.818617 0.241713 136
0.050000 1.000000 2.350000 0.160126 0.106639 0.818661 0.240894 136
0.050000 1.000000 2.400000 0.159931 0.106023 0.817776 0.240245 137
0.050000 1.000000 2.450000 0.160413 0.106171 0.812939 0.240123 137
0.050000 1.000000 2.500000 0.159738 0.105404 0.813115 0.239225 137
0.050000 1.000000 2.550000 0.159358 0.104778 0.812835 0.238533 137
0.050000 1.000000 2.600000 0.159373 0.104554 0.812706 0.238358 137
0.050000 1.000000 2.650000 0.159171 0.104171 0.812655 0.237961 137
