0.350000 1.000000 3.400000 0.435593 0.420624 0.605564 0.480520 96
0.350000 1.500000 3.400000 0.431415 0.416785 0.609318 0.478502 89
0.350000 2.000000 3.400000 0.427331 0.409836 0.611985 0.475013 83
0.350000 2.500000 3.400000 0.424980 0.405199 0.611639 0.472256 80
0.350000 3.000000 3.400000 0.427375 0.407524 0.616006 0.475170 78
0.350000 3.500000 3.400000 0.431714 0.414013 0.616526 0.479425 78
0.350000 4.000000 3.400000 0.428974 0.411862 0.608792 0.475573 75
0.350000 4.500000 3.400000 0.421311 0.409699 0.590293 0.467066 75
0.350000 5.000000 3.400000 0.419608 0.409247 0.589254 0.465990 73
0.350000 5.500000 3.400000 0.417650 0.409012 0.586386 0.464420 73
0.350000 6.000000 3.400000 0.415900 0.407343 0.584402 0.462615 73
0.350000 6.500000 3.400000 0.416386 0.408451 0.583377 0.462944 73
0.350000 7.000000 3.400000 0.416403 0.409574 0.582797 0.463220 73
0.350000 7.500000 3.400000 0.418099 0.410072 0.584905 0.464595 73
0.350000 8.000000 3.400000 0.417529 0.410488 0.582954 0.464024 73
0.350000 8.500000 3.400000 0.418360 0.411658 0.584509 0.465185 73
0.350000 9.000000 3.400000 0.418323 0.413603 0.580077 0.464723 73
0.350000 9.500000 3.400000 0.419378 0.415896 0.579289 0.465760 73
0.350000 10.000000 3.400000 0.422299 0.418994 0.582052 0.468738 73
0.350000 10.500000 3.400000 0.424090 0.421348 0.580640 0.469896 73
0.350000 11.000000 3.400000 0.422088 0.420263 0.577039 0.467782 73
0.350000 11.500000 3.400000 0.421657 0.419962 0.576609 0.467395 73
0.350000 12.000000 3.400000 0.423605 0.423150 0.576432 0.469247 73
0.350000 12.500000 3.400000 0.423744 0.423954 0.575627 0.469376 73
0.350000 13.000000 3.400000 0.422481 0.423664 0.572337 0.467908 73
0.350000 13.500000 3.400000 0.423665 0.425287 0.571337 0.468668 73
0.350000 14.000000 3.400000 0.422309 0.425000 0.569601 0.467588 73
0.350000 14.500000 3.400000 0.424563 0.427466 0.568715 0.469079 73
0.350000 15.000000 3.400000 0.426868 0.429961 0.566198 0.470143 73
0.350000 15.500000 3.400000 0.426204 0.431373 0.553319 0.466819 73
0.350000 16.000000 3.400000 0.427839 0.433071 0.554513 0.468364 73
0.350000 16.500000 3.400000 0.428620 0.434783 0.554152 0.469164 73
0.350000 17.000000 3.400000 0.430263 0.437376 0.553646 0.470552 73
0.350000 17.500000 3.400000 0.430164 0.438247 0.553023 0.470651 73
0.350000 18.000000 3.400000 0.430357 0.439122 0.552879 0.470993 73
0.350000 18.500000 3.400000 0.430890 0.440000 0.551985 0.471247 73
0.350000 19.000000 3.400000 0.430890 0.440000 0.551985 0.471247 73
0.350000 19.500000 3.400000 0.431622 0.440882 0.552757 0.472049 73
0.350000 20.000000 3.400000 0.431622 0.440882 0.552757 0.472049 73
