0.350000 1.000000 0.050000 0.543972 0.569149 0.654121 0.587246 76
0.350000 1.000000 0.100000 0.543972 0.569149 0.654121 0.587246 76
0.350000 1.000000 0.150000 0.542925 0.568421 0.651446 0.585818 77
0.350000 1.000000 0.200000 0.542718 0.569554 0.649298 0.585488 77
0.350000 1.000000 0.250000 0.541578 0.568063 0.648471 0.584318 77
0.350000 1.000000 0.300000 0.541887 0.567358 0.648660 0.584244 78
0.350000 1.000000 0.350000 0.538124 0.561538 0.647135 0.580433 78
0.350000 1.000000 0.400000 0.536565 0.566327 0.643731 0.580494 78
0.350000 1.000000 0.450000 0.536565 0.566327 0.643731 0.580494 78
0.350000 1.000000 0.500000 0.535663 0.564885 0.642941 0.579439 78
0.350000 1.000000 0.550000 0.537084 0.564232 0.645070 0.580366 78
0.350000 1.000000 0.600000 0.537084 0.564232 0.645070 0.580366 78
0.350000 1.000000 0.650000 0.538986 0.563910 0.653918 0.583584 78
0.350000 1.000000 0.700000 0.539762 0.563591 0.654694 0.583985 78
0.350000 1.000000 0.750000 0.537218 0.561576 0.651557 0.581439 79
0.350000 1.000000 0.800000 0.537218 0.561576 0.651557 0.581439 79
0.350000 1.000000 0.850000 0.538539 0.559322 0.664227 0.584878 79
0.350000 1.000000 0.900000 0.535310 0.553957 0.661180 0.580943 79
0.350000 1.000000 0.950000 0.534518 0.552133 0.663347 0.580651 79
0.350000 1.000000 1.000000 0.532497 0.549528 0.662742 0.578829 79
0.350000 1.000000 1.050000 0.529493 0.544186 0.666672 0.576997 79
0.350000 1.000000 1.100000 0.527869 0.542529 0.664986 0.575335 80
0.350000 1.000000 1.150000 0.525959 0.539683 0.663947 0.573334 80
0.350000 1.000000 1.200000 0.527435 0.539326 0.660290 0.572689 80
0.350000 1.000000 1.250000 0.529386 0.546053 0.654484 0.574075 82
0.350000 1.000000 1.300000 0.531231 0.545652 0.657850 0.575584 82
0.350000 1.000000 1.350000 0.530233 0.544469 0.657508 0.574708 82
0.350000 1.000000 1.400000 0.534202 0.542553 0.671396 0.579485 82
0.350000 1.000000 1.450000 0.532882 0.538784 0.671648 0.577736 82
0.350000 1.000000 1.500000 0.533642 0.538144 0.675289 0.578823 82
0.350000 1.000000 1.550000 0.531234 0.534553 0.676874 0.577114 82
0.350000 1.000000 1.600000 0.534904 0.535211 0.694290 0.583598 82
0.350000 1.000000 1.650000 0.528096 0.525591 0.697613 0.578529 82
0.350000 1.000000 1.700000 0.523802 0.521236 0.695049 0.574653 83
0.350000 1.000000 1.750000 0.523267 0.524809 0.691671 0.574833 84
0.350000 1.000000 1.800000 0.523582 0.523452 0.693124 0.574854 86
0.350000 1.000000 1.850000 0.525574 0.522305 0.706200 0.578756 86
0.350000 1.000000 1.900000 0.521921 0.516484 0.703920 0.574639 87
0.350000 1.000000 1.950000 0.520098 0.513661 0.705538 0.573360 87
0.350000 1.000000 2.000000 0.519526 0.512727 0.706074 0.572947 87
