0.200000 1.000000 0.050000 0.542510 0.556242 0.654411 0.582337 113
0.200000 1.500000 0.050000 0.546210 0.560853 0.656019 0.585745 110
0.200000 2.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 2.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 3.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 3.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 4.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 4.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 5.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 5.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 6.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 6.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 7.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 7.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 8.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 8.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 9.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 9.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 10.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 10.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 11.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 11.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 12.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 12.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 13.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 13.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 14.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 14.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 15.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 15.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 16.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 16.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 17.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 17.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 18.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 18.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 19.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 19.500000 0.050000 0.545766 0.558786 0.655396 0.584681 109
0.200000 20.000000 0.050000 0.545766 0.558786 0.655396 0.584681 109
